cliente,cod_cliente,mes,articulo,descripcion,m2,ingresos,cv_pintura,cv_quimicos,cv_mod,cmg,cmg_por_m2
ANSA,10011,11,000728,ESCUADRA (BLANCO),74.1,214083.34177215188,81559.76322979783,19210.861204121822,36081.4924604041,77231.22487782814,1042.2567459895836
AXEL,10000,11,000019,FRENTE HORNO 45 NEGRO,63.0,554864.1613193217,69342.30881885644,16333.120861803978,30676.57253718567,438512.1591014756,6960.510461928185
AXEL,10000,11,000235,PIE TURBO BLANCO,184.5,1624959.3295780136,203073.9043980796,47832.711095283084,89838.5338589009,1284214.1802257502,6960.510461928186
AXEL,10000,11,000237,JUEGO REJA 20  Y TURBO BLANCO,927.2,8166191.275798016,1020542.6783625985,240382.05814388333,451481.2389917231,6453785.300299811,6960.510461928183
AXEL,10000,11,000238,BASE 20  BLANCA,1794.0,15800417.546140684,1974604.793984579,465105.06073137047,873551.922725573,12487155.768699162,6960.510461928184
AXEL,10000,11,000239,CAÑO EXTERIOR 20 /16  BLANCO,80.0,704589.4111991387,88053.72548426216,20740.4709356241,38954.37782499768,556840.8369542548,6960.510461928185
AXEL,10000,11,000314,PIE TURBO NEGRO,31.5,277432.08065966086,34671.15440942822,8166.560430901989,15338.286268592836,219256.0795507378,6960.510461928185
AXEL,10000,11,000315,BASE 20  NEGRA,234.0,2060924.0277574805,257557.14704146681,60665.87748670049,113941.5551381182,1628759.4480911952,6960.510461928185
AXEL,10000,11,000426,FRENTE HORNO 60 NEGRO,163.8,1442646.8194302365,180290.00292902678,42466.114240690345,79759.08859668275,1140131.6136638366,6960.510461928184
AXEL,10000,11,000488,JUEGO REJA 20  Y TURBO NEGRO,190.0,1673399.8515979543,209127.59802512266,49258.61847210724,92516.6473343695,1322496.9877663548,6960.510461928183
AXEL,10000,11,000535,JUEGO DE REJA 24 /26  PLATIL,95.0,836699.9257989771,104563.79901256133,24629.30923605362,46258.32366718475,661248.4938831774,6960.510461928183
AXEL,10000,11,000550,CONJUNTO PURIFICADOR MARRON,7.32,64469.93112472118,8056.915881809988,1897.7530906096051,3564.3255709872874,50950.936581314294,6960.510461928182
AXEL,10000,11,000850,BASE 20  PLATIL,312.0,2747898.7036766405,343409.52938862244,80887.836648934,151922.07351749096,2171679.264121593,6960.510461928183
AXEL,10000,11,000851,CAÑO EXTERIOR 20 /16  PLATIL,48.0,422753.6467194832,52832.2352905573,12444.28256137446,23372.62669499861,334104.5021725528,6960.510461928184
AXEL,10000,11,000852,CAÑO INTERIOR 20 /16  PLATIL,30.0,264221.029199677,33020.14705659831,7777.6766008590375,14607.891684374128,208815.31385784553,6960.510461928184
DANES SRL,10016,11,000148,BALDE ARENA ROJO,44.66,649536.5332616465,49155.99225158935,11578.367899812152,21746.281420804953,567055.8916894401,12697.176258160325
DANES SRL,10016,11,000150,PALA ALUMINIO ROJO,12.5,181800.4179527672,13758.394606915963,3240.698583691266,6086.621535155888,158714.70322700407,12697.176258160325
DANES SRL,10016,11,000151,TAPA BALDE ARENA ROJO,38.5,559945.287294523,42375.85538930117,9981.3516377691,18746.794328280135,488841.28593917255,12697.176258160325
DANES SRL,10016,11,000161,SOPORTE TANQUE DE AGUA (ESTRELLITA),21.6,314151.12222238176,23774.505880750785,5599.927152618507,10517.682012749374,274259.0071762631,12697.176258160327
DANES SRL,10016,11,000163,RIENDA SOPORTE TRAVESAÑO PORTA AUX (ESTRELLITA),63.0,916274.1064819467,69342.30881885644,16333.120861803978,30676.57253718567,799922.1042641005,12697.176258160327
DANES SRL,10016,11,000167,SOPORTE TANQUE AGUA (GRAFITO),21.6,314151.12222238176,23774.505880750785,5599.927152618507,10517.682012749374,274259.0071762631,12697.176258160327
DANES SRL,10016,11,000168,TANQUE DE AIRE (GRAFITO),399.42,5809177.8350955425,439630.2379115499,103551.98626383723,194489.46988575716,5071506.141034397,12697.176258160325
DANES SRL,10016,11,000169,TANQUE DE AIRE (SHELL),52.92,769670.2494448352,58247.539407839424,13719.821523915343,25768.320931235965,671934.5675818445,12697.176258160327
DANES SRL,10016,11,000295,PORTA BALDE DOBLE (GRAFITO),0.42,6108.494043212977,462.2820587923763,108.88747241202651,204.5104835812378,5332.814028427336,12697.176258160323
DANES SRL,10016,11,000298,PORTA BALDE DOBLE (ESTRELLITA),0.49,7126.576383748474,539.3290685911057,127.03538448069762,238.59556417811078,6221.616366498559,12697.176258160325
DANES SRL,10016,11,000306,SOPORTE GUARDABARRO PARA TANQUE Y TOLVA (GRAFITO),22.0,319968.7355968703,24214.774508172097,5703.629507296628,10712.453901874362,279337.8776795272,12697.176258160327
DANES SRL,10016,11,000455,SOPORTE VIRAJE IZQUIERDO (GRAFITO),9.72,141368.00500007177,10698.527646337854,2519.9672186783287,4732.956905737219,123416.55322931838,12697.176258160327
DANES SRL,10016,11,000456,SOPORTE VIRAJE DERECHO (GRAFITO),9.72,141368.00500007177,10698.527646337854,2519.9672186783287,4732.956905737219,123416.55322931838,12697.176258160327
FRIC ROT,10001,11,000040,VAINA T2U13005,75.0,575866.724137931,82550.36764149579,19444.191502147594,36519.72921093533,437352.43578335235,5831.365810444698
FRIC ROT,10001,11,000041,VAINA T2U15001,120.0,921386.7586206896,132080.58822639324,31110.70640343615,58431.56673749651,699763.8972533637,5831.365810444698
FRIC ROT,10001,11,000042,VAINA T2U15002,1065.0,8177307.482758621,1172215.22050924,276107.51933049585,518580.1547952816,6210404.588123603,5831.365810444698
FRIC ROT,10001,11,000045,VAINA T2U14005,45.0,345520.0344827586,49530.22058489747,11666.514901288558,21911.837526561194,262411.46147001145,5831.365810444699
JAIME,10013,11,000084,"MENSULAS 0,43 A 0,53 M DE LARGO",85.96,282440.0,94613.72803283969,22285.636020328093,41856.47897296,123684.15697387222,1438.8571076532367
JAIME,10013,11,000775,"MENSULAS 0,43 A 0,53 M DE LARGO + DE 400",126.42,415380.00000000006,139146.89969650528,32775.12919601998,61557.65555795258,181900.3155495222,1438.8571076532369
MENGARELLI RUBEN JOSE,10040,11,000706,VIGA CAJON 2.7 (BLANCO),17.28,180761.44427807486,19019.604704600628,4479.941722094806,8414.145610199499,148847.75224117993,8613.87455099421
MENGARELLI RUBEN JOSE,10040,11,000708,VIGA CAJON 2.7 (NARANJA),38.88,406713.24962566845,42794.11058535142,10079.868874713315,18931.827622948877,334907.44254265487,8613.87455099421
MENGARELLI RUBEN JOSE,10040,11,000709,VIGA CAJON 3 (NARANJA),28.8,301269.07379679143,31699.34117433438,7466.569536824676,14023.576016999164,248079.58706863318,8613.874550994207
MENGARELLI RUBEN JOSE,10040,11,000754,COLUMNA CONFOR 3 MTS (BLANCO),4.8,50211.512299465234,5283.223529055729,1244.428256137446,2337.2626694998603,41346.597844772194,8613.874550994207
METALLO SA,10003,11,000588,CONJUNTO HABITACIONAL,825.0,13409256.688466111,908054.0440564535,213886.10652362354,401717.02132028854,11885599.516565746,14406.787292806965
METALLO SA,10003,11,000904,PIEZAS PRUEBA CONJUNTO HABITACIONAL,16.0,260058.3115338882,17610.74509685243,4148.09418712482,7790.8755649995355,230508.59668491143,14406.787292806965
PERFORMA SA,10050,11,000865,CANCAMOS PLATIL,5.6,133000.0,6163.760783898351,1451.832965493687,2726.8064477498374,122657.59980285812,21903.142821938953
PULPEIRO,10015,11,000070,LL R-26/7/8/9 ESPECIALES P02,718.0,1407628.2261521972,790282.186221253,186145.7266472263,349615.5409793542,81584.77230436372,113.62781657989376
PULPEIRO,10015,11,000071,LL R-12/14/15/16/20 ECONOMICA P03,5.0,9802.424973204716,5503.357842766385,1296.2794334765063,2434.648614062355,568.139082899469,113.6278165798938
PULPEIRO,10015,11,000072,LL R-24/26 ECONOMICA P04,6.0,11762.909967845659,6604.029411319662,1555.5353201718076,2921.578336874826,681.7668994793626,113.62781657989376
PULPEIRO,10015,11,000848,LL MOTO P12,17.4,34112.43890675241,19151.68529282702,4511.052428498241,8472.577176936995,1977.1240084901528,113.62781657989385
SIN FIN SH,10014,11,000126,ESCALERA BRASILERA 3 ESCALONES,1.86,5324.169547288213,2047.2491175090954,482.21594925326036,905.689284431196,1889.015196094661,1015.5995677928285
SIN FIN SH,10014,11,000128,ESCALERA BRASILERA 5 ESCALONES,12.75,36496.32350963694,14033.562499054284,3305.5125553650914,6208.353965859005,12948.894489358558,1015.599567792828
SIN FIN SH,10014,11,000130,ESCALERA BRASILERA 7 ESCALONES,7.7,22040.916943074855,8475.171077860234,1996.2703275538197,3749.358865656027,7820.116672004774,1015.5995677928278
AFG INGENIERIA SRL,10049,12,000789,0174 - SOPORTE INFERIOR BLANCO,42.0,728038.2912144498,56254.7603484975,13121.340657324008,14869.211716421545,643792.9784922067,15328.404249814444
AFG INGENIERIA SRL,10049,12,000838,1109 - BRAZO HORIZONTAL AMARILLO,16.0,277347.92046264757,21430.384894665713,4998.605964694861,5664.461606255826,245254.46799703117,15328.404249814448
AFG INGENIERIA SRL,10049,12,000845,1107- BRAZO VERTICAL AMARILLO,4.0,69336.98011566189,5357.596223666428,1249.6514911737152,1416.1154015639565,61313.61699925779,15328.404249814448
AFG INGENIERIA SRL,10049,12,000846,1108- BRAZO REACCION SOP AMARILLO,4.0,69336.98011566189,5357.596223666428,1249.6514911737152,1416.1154015639565,61313.61699925779,15328.404249814448
AFG INGENIERIA SRL,10049,12,000902,1068 - PLACA CONTRAPESO PLATIL,14.5,251346.5529192743,19421.2863107908,4529.986655504717,5133.418330669343,222261.86162230946,15328.404249814444
AFG INGENIERIA SRL,10049,12,000903,0175 - R2 - SOP SUPERIOR BLANCO,173.0,2998824.390002377,231716.03667357302,54047.42699326318,61246.991117641126,2651813.9352178997,15328.40424981445
AFG INGENIERIA SRL,10049,12,000909,0155 - R1 - PATA SOPORTE BLANCO,4.2,72803.82912144497,5625.476034849749,1312.1340657324008,1486.9211716421546,64379.29784922066,15328.404249814443
AFG INGENIERIA SRL,10049,12,000910,0159 - TRAVESAÑO SOPORTE BLANCO,1.2,20801.094034698566,1607.2788670999282,374.8954473521145,424.834620469187,18394.085099777334,15328.404249814446
AFG INGENIERIA SRL,10049,12,000911,0154 - EXTENSOR ESTRUCTURA BLANCO,1.0,17334.245028915473,1339.399055916607,312.4128727934288,354.02885039098913,15328.404249814448,15328.404249814448
AFG INGENIERIA SRL,10049,12,000912,0158 - DIAGONAL ESTRUCTURA BLANCO,3.8,65870.13110987878,5089.716412483107,1187.1689166150293,1345.309631485759,58247.93614929489,15328.404249814444
AFG INGENIERIA SRL,10049,12,000913,01053 - R1 - SEPARADOR DE PATAS BLANCO,4.32,74883.93852491485,5786.203921559742,1349.6236104676125,1529.4046336890733,66218.70635919842,15328.404249814448
AFG INGENIERIA SRL,10049,12,000914,0157 - PIVOT DIAGONAL BLANCO,2.0,34668.490057830946,2678.798111833214,624.8257455868576,708.0577007819783,30656.808499628896,15328.404249814448
AFG INGENIERIA SRL,10049,12,000915,0159 - SEPARADOR DE PATAS BLANCO,1.0,17334.245028915473,1339.399055916607,312.4128727934288,354.02885039098913,15328.404249814448,15328.404249814448
AFG INGENIERIA SRL,10049,12,000916,0212 - RIENDA 6 S7 BLANCO,0.5,8667.122514457737,669.6995279583035,156.2064363967144,177.01442519549457,7664.202124907224,15328.404249814448
AFG INGENIERIA SRL,10049,12,000917,0213 - RIENDA 7 S7 BLANCO,0.5,8667.122514457737,669.6995279583035,156.2064363967144,177.01442519549457,7664.202124907224,15328.404249814448
AFG INGENIERIA SRL,10049,12,000918,6056- SOP SENSORES OPTICOS AMARILLO,0.5,8667.122514457737,669.6995279583035,156.2064363967144,177.01442519549457,7664.202124907224,15328.404249814448
AFG INGENIERIA SRL,10049,12,000919,1106- MECANISMO SOP CAJA RPU AMARILLO,3.0,52002.73508674642,4018.197167749821,937.2386183802863,1062.0865511729673,45985.212749443344,15328.404249814448
AFG INGENIERIA SRL,10049,12,000941,1017 - PUNTERA AMARILLO,12.96,224651.8155747445,17358.61176467923,4048.8708314028377,4588.21390106722,198656.11907759524,15328.404249814446
AFG INGENIERIA SRL,10049,12,000955,1820-P-M-1041 BLANCO,3.0,52002.73508674642,4018.197167749821,937.2386183802863,1062.0865511729673,45985.212749443344,15328.404249814448
AFG INGENIERIA SRL,10049,12,000956,1802-P-M-0184 BLANCO,2.0,34668.490057830946,2678.798111833214,624.8257455868576,708.0577007819783,30656.808499628896,15328.404249814448
AFG INGENIERIA SRL,10049,12,000957,1820-P-M-1045 BLANCO,0.5,8667.122514457737,669.6995279583035,156.2064363967144,177.01442519549457,7664.202124907224,15328.404249814448
AFG INGENIERIA SRL,10049,12,000958,1802-P-S-3001 BLANCO,2.0,34668.490057830946,2678.798111833214,624.8257455868576,708.0577007819783,30656.808499628896,15328.404249814448
AFG INGENIERIA SRL,10049,12,000959,1820-P-S-3003 BLANCO,0.42,7280.382912144497,562.547603484975,131.2134065732401,148.69211716421546,6437.929784922067,15328.404249814444
AFG INGENIERIA SRL,10049,12,000960,1802-P-S-3004 BLANCO,3.0,52002.73508674642,4018.197167749821,937.2386183802863,1062.0865511729673,45985.212749443344,15328.404249814448
AFG INGENIERIA SRL,10049,12,000961,1820-P-S-3006 BLANCO,0.48,8320.437613879427,642.9115468399714,149.9581789408458,169.93384818767478,7357.634039910935,15328.404249814448
AFG INGENIERIA SRL,10049,12,000962,1820-P-M-1044 BLANCO,2.5,43335.61257228868,3348.4976397915175,781.032181983572,885.0721259774729,38321.01062453612,15328.404249814446
AFG INGENIERIA SRL,10049,12,000963,1820-P-S-3009 BLANCO,2.0,34668.490057830946,2678.798111833214,624.8257455868576,708.0577007819783,30656.808499628896,15328.404249814448
AFG INGENIERIA SRL,10049,12,000964,1820-P-S-3010 BLANCO,2.0,34668.490057830946,2678.798111833214,624.8257455868576,708.0577007819783,30656.808499628896,15328.404249814448
AFG INGENIERIA SRL,10049,12,000965,1820-P-S-3008 BLANCO,2.0,34668.490057830946,2678.798111833214,624.8257455868576,708.0577007819783,30656.808499628896,15328.404249814448
AFG INGENIERIA SRL,10049,12,000966,1820-P-S-3011 BLANCO,1.0,17334.245028915473,1339.399055916607,312.4128727934288,354.02885039098913,15328.404249814448,15328.404249814448
AFG INGENIERIA SRL,10049,12,000967,1820-P-S-3013 BLANCO,0.26,4506.903707518022,348.24375453831783,81.22734692629149,92.04750110165719,3985.3851049517552,15328.404249814443
AFG INGENIERIA SRL,10049,12,000968,1802-P-S-3014 BLANCO,1.0,17334.245028915473,1339.399055916607,312.4128727934288,354.02885039098913,15328.404249814448,15328.404249814448
AFG INGENIERIA SRL,10049,12,000969,1800-P-M-6123 BLANCO,1.0,17334.245028915473,1339.399055916607,312.4128727934288,354.02885039098913,15328.404249814448,15328.404249814448
AFG INGENIERIA SRL,10049,12,000970,1800-P-M-6120 BLANCO,1.0,17334.245028915473,1339.399055916607,312.4128727934288,354.02885039098913,15328.404249814448,15328.404249814448
AFG INGENIERIA SRL,10049,12,000971,1800-P-S-0103 BLANCO,22.95,397820.92341361,30739.20833328613,7169.87543060919,8124.962116473201,351786.8775332415,15328.404249814446
AFG INGENIERIA SRL,10049,12,000972,1801-P-M-3017 BLANCO,1.0,17334.245028915473,1339.399055916607,312.4128727934288,354.02885039098913,15328.404249814448,15328.404249814448
AFG INGENIERIA SRL,10049,12,000973,1802-P-M-0183 BLANCO,1.0,17334.245028915473,1339.399055916607,312.4128727934288,354.02885039098913,15328.404249814448,15328.404249814448
AFG INGENIERIA SRL,10049,12,000974,1801-P-M-3015 BLANCO,3.6,62403.2821040957,4821.836601299786,1124.6863420563436,1274.503861407561,55182.255299332006,15328.404249814446
AFG INGENIERIA SRL,10049,12,000975,1820-P-S-3005 BLANCO,1.0,17334.245028915473,1339.399055916607,312.4128727934288,354.02885039098913,15328.404249814448,15328.404249814448
AFG INGENIERIA SRL,10049,12,000976,1820-P-S-3012 BLANCO,0.23,3986.8763566505586,308.0617828608196,71.85496074248861,81.42663558992751,3525.532977457323,15328.404249814446
AFG INGENIERIA SRL,10049,12,000977,1800-P-S-0108 BLANCO,1.44,24961.31284163828,1928.734640519914,449.8745368225374,509.8015445630243,22072.902119732804,15328.404249814448
AFG INGENIERIA SRL,10049,12,000978,1801-P-M-3016 BLANCO,4.32,74883.93852491485,5786.203921559742,1349.6236104676125,1529.4046336890733,66218.70635919842,15328.404249814448
AFG INGENIERIA SRL,10049,12,000979,NN BLANCO,0.5,8667.122514457737,669.6995279583035,156.2064363967144,177.01442519549457,7664.202124907224,15328.404249814448
AFG INGENIERIA SRL,10049,12,000980,LOTE PIEZAS PINTADAS AMARILLO,79.04,1370098.727085479,105866.10137964862,24693.11346559261,27982.440334903786,1211557.0719053342,15328.40424981445
AFG INGENIERIA SRL,10049,12,000981,LOTE PIEZAS REPINTADAS AMARILLO,18.52,321030.2179355145,24805.670515575563,5785.886404134301,6556.614309241119,283882.04670656356,15328.404249814448
AFG INGENIERIA SRL,10049,12,000982,1800-P-M-7003 BLANCO,1.0,17334.245028915473,1339.399055916607,312.4128727934288,354.02885039098913,15328.404249814448,15328.404249814448
AFG INGENIERIA SRL,10049,12,000983,1820-P-S-3016 BLANCO,3.0,52002.73508674642,4018.197167749821,937.2386183802863,1062.0865511729673,45985.212749443344,15328.404249814448
AFG INGENIERIA SRL,10049,12,000984,1800-P-S-0100 BLANCO,51.0,884046.4964746891,68309.35185174696,15933.056512464867,18055.47136994045,781748.6167405369,15328.404249814448
AFG INGENIERIA SRL,10049,12,000985,1800-P-S-3017 BLANCO,2.0,34668.490057830946,2678.798111833214,624.8257455868576,708.0577007819783,30656.808499628896,15328.404249814448
AFG INGENIERIA SRL,10049,12,000986,1802-P-M-0170 BLANCO,1.68,29121.531648577988,2250.1904139399,524.8536262929604,594.7684686568618,25751.719139688266,15328.404249814444
ANSA,10011,12,000105,"MENSULAS 0,43 A 0,53 M DE LARGO",234.0,572000.0,313419.37908448605,73104.61223366234,82842.75099149147,102633.25769036014,438.60366534341944
AXEL,10000,12,000008,MUEBLE SECARROPA BLANCO,680.0,2186169.3170288885,910791.3580232927,212440.75349953157,240739.61826587262,822197.5872401914,1209.1140988826344
AXEL,10000,12,000009,TAPA SECARROPA BLANCO,240.0,771589.1707160784,321455.7734199857,74979.08947042291,84966.9240938374,290187.3837318324,1209.1140988826348
AXEL,10000,12,000012,JUEGO SOPORTE SECARROPA BLANCO (I+D),67.2,216044.96780050197,90007.61655759599,20994.145051718413,23790.738746274474,81252.46744491308,1209.114098882635
AXEL,10000,12,000013,CARACOL SECARROPA BLANCO,40.0,128598.1951193464,53575.96223666428,12496.514911737151,14161.154015639566,48364.563955305406,1209.114098882635
AXEL,10000,12,000019,FRENTE HORNO 45 NEGRO,153.0,491888.0963314999,204928.0555552409,47799.169537394606,54166.414109821344,184994.4571290431,1209.1140988826346
AXEL,10000,12,000237,JUEGO REJA 20  Y TURBO BLANCO,57.38,184474.1108987024,76854.71782849492,17926.250640886945,20314.17543543496,69378.96699388558,1209.1140988826346
AXEL,10000,12,000238,BASE 20  BLANCA,335.79,1079549.6984781332,449756.8089862375,104905.11855530545,118879.34767279026,406008.4232638,1209.1140988826348
AXEL,10000,12,000421,CONJUNTO PURIFICADOR BLANCO,1511.58,4859661.49446254,2024608.824942425,472237.05025709106,535142.9296740114,1827672.689589013,1209.1140988826348
AXEL,10000,12,000426,FRENTE HORNO 60 NEGRO,84.0,270056.20975062746,112509.520696995,26242.681314648016,29738.42343284309,101565.58430614136,1209.1140988826353
AXEL,10000,12,000511,CONJUNTO PURIFICADOR NEGRO,329.4,1059006.1368078175,441198.0490189303,102908.80029815543,116617.10331879182,398282.18417193997,1209.114098882635
AXEL,10000,12,000553,CONJUNTO PURIFICADOR PLATIL,247.05,794254.6026058632,330898.53676419775,77181.60022361658,87462.82748909388,298711.63812895503,1209.114098882635
DANES SRL,10016,12,000168,TANQUE DE AIRE (GRAFITO),113.4,1022143.86,151887.85294094324,35427.61977477483,40146.871634338175,794681.5156499437,7007.77350661326
DANES SRL,10016,12,000169,TANQUE DE AIRE (SHELL),12.6,113571.53999999998,16876.428104549246,3936.4021971972024,4460.763514926463,88297.94618332708,7007.77350661326
ESSEN ALUMINIO SA,10052,12,000906,SEPARADOR MANGO SARTEN,5.71,409360.0,7647.968609283826,1783.8775036504783,2021.504735732548,397906.6491513331,69685.92804751893
FRIC ROT,10001,12,000040,VAINA T2U13005,75.0,694846.8518518518,100454.92919374553,23430.96545950716,26552.163779324186,544408.793419275,7258.783912256999
FRIC ROT,10001,12,000041,VAINA T2U15001,120.0,1111754.962962963,160727.88670999286,37489.54473521146,42483.4620469187,871054.0694708399,7258.783912256999
FRIC ROT,10001,12,000042,VAINA T2U15002,915.0,8477131.592592593,1225550.1361636955,285857.7786059873,323936.39810775506,6641787.279715155,7258.783912257
FRIC ROT,10001,12,000045,VAINA T2U14005,105.0,972785.5925925926,140636.90087124374,32803.35164331002,37173.02929105386,762172.3107869849,7258.7839122569985
JAIME,10013,12,000775,"MENSULAS 0,43 A 0,53 M DE LARGO + DE 400",287.84,945760.0,385532.6242550361,89924.92130486053,101903.66429654231,368398.7901435611,1279.8735066132613
LA UNION AMOBLAMIENTOS SRL,10054,12,000943,ESTANTE 700X900 BLANCO,0.25,1531.5046421336933,334.84976397915176,78.1032181983572,88.50721259774728,1030.0444473584373,4120.177789433749
LA UNION AMOBLAMIENTOS SRL,10054,12,000946,ESTANTE 700X1000 BLANCO,2.7,16540.25013504389,3616.377450974839,843.5147565422578,955.8778960556708,11124.480031471123,4120.177789433749
LA UNION AMOBLAMIENTOS SRL,10054,12,000947,ESTANTE 500X1000 BLANCO,0.75,4594.51392640108,1004.5492919374552,234.30965459507158,265.52163779324184,3090.1333420753117,4120.177789433749
LA UNION AMOBLAMIENTOS SRL,10054,12,000948,ESTANTE 400X1000 BLANCO,0.48,2940.4889128966915,642.9115468399714,149.9581789408458,169.93384818767478,1977.6853389281996,4120.177789433749
LA UNION AMOBLAMIENTOS SRL,10054,12,000949,ESTANTE 400X900 BLANCO,0.44,2695.4481701553004,589.3355846033071,137.46166402910868,155.77269417203524,1812.878227350849,4120.177789433748
LA UNION AMOBLAMIENTOS SRL,10054,12,000950,ESTANTE 700X1200 BLANCO,2.79,17091.591806212018,3736.9233660073337,871.6319150936663,987.7404925908597,11495.296032520158,4120.177789433748
LA UNION AMOBLAMIENTOS SRL,10054,12,000951,ESTANTE 500X1200 BLANCO,0.87,5329.636154625254,1165.2771786474482,271.79919933028305,308.0050998401606,3584.5546768073623,4120.17778943375
LA UNION AMOBLAMIENTOS SRL,10054,12,000952,COLUMNA 700X2200 BLANCO,19.44,119089.80097231602,26037.917647018843,6073.306247104256,6882.32085160083,80096.2562265921,4120.17778943375
LA UNION AMOBLAMIENTOS SRL,10054,12,000953,CAÑO 1  1100 BLANCO,0.55,3369.3102126941258,736.6694807541338,171.82708003638584,194.71586771504406,2266.097784188562,4120.177789433748
LA UNION AMOBLAMIENTOS SRL,10054,12,000954,SOPORTE BOLSAS 1100 PERCHERO BLANCO,1.35,8270.125067521945,1808.1887254874196,421.7573782711289,477.9389480278354,5562.240015735561,4120.177789433749
LA UNION METAL SRL,10053,12,000931,MENSULA DOBLE ENCASTRE 37 CM BLANCO,334.56,1744585.3177487475,448109.34814746,104520.85072176953,118443.89218680935,1073511.2266927087,3208.7255699805974
LA UNION METAL SRL,10053,12,000938,RIEL DOBLE CREMALLERA 1.5 NEGRO (RU15001),15.0,78218.49523622433,20090.985838749108,4686.193091901432,5310.432755864837,48130.88354970895,3208.725569980597
LA UNION METAL SRL,10053,12,000939,RIEL DOBLE CREMALLERA 1.5 BLANCO (RU15005),20.4,106377.15352126509,27323.74074069878,6373.222604985946,7222.188547976179,65458.00162760419,3208.725569980598
LA UNION METAL SRL,10053,12,000942,RIEL DOBLE CREMALLERA 1 MT NEGRO (RU10001),10.0,52145.66349081622,13393.99055916607,3124.128727934288,3540.2885039098915,32087.255699805974,3208.7255699805974
LA UNION METAL SRL,10053,12,000944,RIEL DOBLE CREMALLERA 1 MT BLANCO (RU10005),18.05,94122.92260092328,24176.15295929476,5639.05235392139,6390.220749557356,57917.496538149775,3208.725569980597
LA UNION METAL SRL,10053,12,000945,BLISTERO 4400 P/ BARRAL BLANCO,9.23,48130.447402023376,12362.653286110284,2883.5708158833477,3267.6862891088304,29616.53701092091,3208.725569980597
MENGARELLI RUBEN JOSE,10040,12,000556,COLUMNA CONFOR 7MTS (NEGRO),231.0,1914591.1635994683,309401.18191673624,72167.37361528205,81780.66444031849,1451241.9436271314,6282.432656394508
MENGARELLI RUBEN JOSE,10040,12,000636,VIGA DOBLE 3.30 (NARANJA),25.2,208864.49057448746,33752.85620909849,7872.804394394405,8921.527029852927,158317.30294114162,6282.432656394509
MENGARELLI RUBEN JOSE,10040,12,000705,BASTIDOR 3.0 X 1.0 M,73.6,610016.9248524712,98579.77051546227,22993.587437596354,26056.523388776797,462387.0435106358,6282.432656394509
MENGARELLI RUBEN JOSE,10040,12,000706,VIGA CAJON 2.7 (BLANCO),28.08,232734.71806871454,37610.325490138326,8772.55346803948,9941.130118978976,176410.70899155777,6282.432656394508
MENGARELLI RUBEN JOSE,10040,12,000708,VIGA CAJON 2.7 (NARANJA),43.2,358053.41241340706,57862.039215597426,13496.236104676125,15294.046336890733,271401.09075624275,6282.432656394508
MENGARELLI RUBEN JOSE,10040,12,000709,VIGA CAJON 3 (NARANJA),14.4,119351.13747113568,19287.346405199143,4498.7453682253745,5098.015445630244,90467.03025208092,6282.432656394508
MENGARELLI RUBEN JOSE,10040,12,000736,CUERPO DE MESA (BLANCO),13.25,109819.62302031582,17747.037490895043,4139.470564512932,4690.882267680607,83242.23269722724,6282.432656394509
METALLO SA,10003,12,000588,CONJUNTO HABITACIONAL,660.0,10772388.0,884003.3769049606,206192.49604366298,233659.04125805284,9448533.085793324,14315.959220898976
PERFORMA SA,10050,12,000920,CICLON GRIS,31.8,306858.0,42592.8899781481,9934.729354831035,11258.117442433455,243072.2632245874,7643.781862408408
PULPEIRO,10015,12,000070,LL R-26/7/8/9 ESPECIALES P02,767.4,2318561.093911917,1027854.8355104042,239745.63858167725,271681.7397900451,779278.8800297902,1015.4793849749677
PULPEIRO,10015,12,000072,LL R-24/26 ECONOMICA P04,15.0,45319.8024611399,20090.985838749108,4686.193091901432,5310.432755864837,15232.190774624527,1015.4793849749684
PULPEIRO,10015,12,000849,LL R-26/7/8/9 ESPECIALES P02 FLUOR VERDE,30.0,90639.6049222798,40181.971677498215,9372.386183802864,10620.865511729675,30464.381549249054,1015.4793849749684
PULPEIRO,10015,12,000934,LL R-26/7/8/9 ESPECIALES P02 FLUOR ROSA,30.0,90639.6049222798,40181.971677498215,9372.386183802864,10620.865511729675,30464.381549249054,1015.4793849749684
PULPEIRO,10015,12,000935,LL R-26/7/8/9 ESPECIALES P02 FLUOR NARANJA,30.0,90639.6049222798,40181.971677498215,9372.386183802864,10620.865511729675,30464.381549249054,1015.4793849749684
PULPEIRO,10015,12,000936,LL R-26/7/8/9 ESPECIALES P02 BLANCO,54.0,163151.2888601036,72327.54901949677,16870.295130845156,19117.557921113414,54835.88678864826,1015.4793849749678
SIEMBRA NEUMATICA SRL,10046,12,000620,BASE PBX- TURBINA D520 (COD B051001007),1.55,22794.697435897437,2076.0685366707407,484.23995282981457,548.7447181060332,19685.644228290847,12700.415631155385
SIEMBRA NEUMATICA SRL,10046,12,000907,SOPORTE ALTERNADOR (COD B051001006),0.32,4706.002051282051,428.6076978933143,99.97211929389722,113.28923212511654,4064.1330019697234,12700.415631155385
SIEMBRA NEUMATICA SRL,10046,12,000908,SOPORTE CONEXIONES (COD B051001009),0.08,1176.5005128205128,107.15192447332858,24.993029823474306,28.322308031279135,1016.0332504924309,12700.415631155385
